sample_id,condition,condition_order,intensity_group,intensity_log_cd_s_m2,time_ms,voltage_uv,role
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,218.2,220.5381,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,218.4,224.449,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,218.6,225.8012,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,218.8,224.0843,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,219.0,222.6288,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,219.2,223.1488,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,219.4,221.6883,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,219.6,220.9666,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,219.8,223.5664,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,220.0,223.2304,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,220.2,221.3672,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,220.4,223.4831,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,220.6,223.4322,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,220.8,217.5178,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,221.0,203.6168,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,221.2,190.1825,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,221.4,185.1832,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,221.6,183.8977,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,221.8,184.6619,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,222.0,158.955,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,222.2,124.108,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,222.4,120.2372,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,222.6,115.267,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,222.8,99.9697,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,223.0,87.6468,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,223.2,90.9408,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,223.4,88.8279,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,223.6,82.7723,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,223.8,42.7067,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,224.0,-1.7533,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,224.2,-4.8872,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,224.4,-4.0973,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,224.6,-4.7427,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,224.8,-5.2872,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,225.0,-7.4434,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,225.2,-10.1579,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,225.4,-12.322,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,225.6,-9.9244,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,225.8,-10.2565,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,226.0,-12.4273,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,226.2,-27.1743,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,226.4,-41.5182,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,226.6,-42.2889,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,226.8,-41.7516,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,227.0,-40.18,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,227.2,-38.2356,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,227.4,-37.9402,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,227.6,-39.5424,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,227.8,-42.0882,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,228.0,-42.696,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,228.2,-42.3507,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,228.4,-42.2588,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,228.6,-39.8926,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,228.8,-36.7224,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,229.0,-35.3382,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,229.2,-37.4405,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,229.4,-39.2756,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,229.6,-38.3365,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,229.8,-39.2443,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,230.0,-39.4154,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,230.2,-26.7894,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,230.4,-11.5184,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,230.6,-11.8804,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,230.8,-9.6571,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,231.0,-8.9804,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,231.2,-10.1977,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,231.4,-8.2588,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,231.6,-6.1373,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,231.8,-4.8101,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,232.0,8.2475,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,232.2,25.9337,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,232.4,26.5472,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,232.6,28.2307,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,232.8,41.4811,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,233.0,56.6106,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,233.2,60.8837,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,233.4,90.113,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,233.6,132.8971,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,233.8,151.3078,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,234.0,152.0376,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,234.2,152.5994,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,234.4,151.5807,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,234.6,151.9594,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,234.8,153.0774,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,235.0,158.2753,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,235.2,172.6784,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,235.4,185.974,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,235.6,188.7132,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,235.8,188.7902,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,236.0,190.3157,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,236.2,192.1056,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,236.4,205.8433,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,236.6,217.8177,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,236.8,218.2981,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,237.0,216.5651,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,237.2,202.6482,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,237.4,205.8427,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,237.6,220.8658,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,237.8,221.8339,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,238.0,222.6545,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,238.2,223.4744,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,238.4,220.3783,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,238.6,223.2129,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,238.8,227.09,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,239.0,226.0289,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,239.2,227.1087,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,239.4,226.8604,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,239.6,224.3271,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,239.8,221.9816,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,240.0,223.3755,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,240.2,222.2429,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,240.4,224.9422,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,240.6,224.0338,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,240.8,222.8531,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,241.0,218.8353,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,241.2,203.9669,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,241.4,171.3035,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,241.6,144.4674,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,241.8,126.8197,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,242.0,125.7029,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,242.2,109.2182,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,242.4,95.3145,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,242.6,92.1068,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,242.8,91.8391,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,243.0,89.9675,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,243.2,89.8594,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,243.4,73.011,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,243.6,60.939,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,243.8,58.1444,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,244.0,57.2217,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,244.2,54.239,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,244.4,42.6447,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,244.6,26.9489,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,244.8,13.0107,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,245.0,-3.4085,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,245.2,-2.7216,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,245.4,-3.2407,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,245.6,-4.6871,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,245.8,-7.8746,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,246.0,-6.5623,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,246.2,-9.6506,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,246.4,-24.3725,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,246.6,-41.9175,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,246.8,-38.4419,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,247.0,-39.5034,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,247.2,-37.2724,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,247.4,-37.2179,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,247.6,-37.5202,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,247.8,-53.6514,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,248.0,-69.262,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,248.2,-73.3239,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,248.4,-74.1135,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,248.6,-74.3107,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,248.8,-75.1694,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,249.0,-62.5013,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,249.2,-43.6653,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,249.4,-40.5004,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,249.6,-37.0699,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,249.8,-35.2157,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,250.0,-33.9718,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,250.2,-35.3553,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,250.4,-36.7741,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,250.6,-24.937,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,250.8,-9.127,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,251.0,-7.823,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,251.2,-5.5273,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,251.4,-1.992,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,251.6,4.4345,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,251.8,18.5638,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,252.0,31.6795,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,252.2,30.6619,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,252.4,43.9958,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,252.6,56.2756,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,252.8,70.6663,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,253.0,101.0423,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,253.2,119.7393,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,253.4,120.6654,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,253.6,122.7134,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,253.8,136.2462,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,254.0,150.8006,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,254.2,151.4951,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,254.4,156.5683,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,254.6,172.0194,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,254.8,186.7068,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,255.0,189.4033,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,255.2,190.6452,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,255.4,189.616,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,255.6,190.9304,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,255.8,196.3373,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,256.0,196.3591,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,256.2,195.6553,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,256.4,207.9066,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,256.6,235.5724,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,256.8,249.8882,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,257.0,235.5391,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,257.2,219.7741,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,257.4,219.4161,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,257.6,216.3505,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,257.8,213.7994,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,258.0,218.2063,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,258.2,220.8642,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,258.4,222.5006,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,258.6,225.4683,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,258.8,226.1248,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,259.0,223.0677,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,259.2,219.8364,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,259.4,219.8494,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,259.6,219.3773,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,259.8,219.1931,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,260.0,218.5298,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,260.2,222.3292,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,260.4,218.9961,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,260.6,218.8383,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,260.8,216.6046,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,261.0,203.6664,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,261.2,186.262,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,261.4,185.609,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,261.6,172.5098,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,261.8,143.5206,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,262.0,127.0383,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,262.2,114.0228,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,262.4,100.705,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,262.6,96.3597,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,262.8,96.3998,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,263.0,92.2886,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,263.2,89.5666,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,263.4,73.191,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,263.6,55.7219,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,263.8,53.3136,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,264.0,53.0192,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,264.2,52.374,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,264.4,52.6548,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,264.6,41.5181,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,264.8,14.8106,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,265.0,0.5421,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,265.2,-2.1101,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,265.4,-6.1894,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,265.6,-8.1488,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,265.8,-9.2928,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,266.0,-22.3967,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,266.2,-36.7359,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,266.4,-37.2512,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,266.6,-37.4735,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,266.8,-36.7295,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,267.0,-37.292,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,267.2,-37.0119,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,267.4,-37.2269,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,267.6,-38.9562,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,267.8,-40.3661,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,268.0,-40.3837,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,268.2,-41.9982,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,268.4,-41.5288,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,268.6,-52.4911,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,268.8,-69.1034,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,269.0,-67.1723,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,269.2,-66.5313,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,269.4,-68.2692,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,269.6,-70.5305,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,269.8,-56.5426,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,270.0,-42.5004,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,270.2,-40.9796,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,270.4,-38.4064,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,270.6,-35.2501,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,270.8,-32.4113,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,271.0,-34.1587,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,271.2,-21.7227,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,271.4,6.6656,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,271.6,23.5502,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,271.8,27.7462,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,272.0,32.0625,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,272.2,47.6293,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,272.4,64.4815,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,272.6,65.3719,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,272.8,77.7505,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,273.0,94.3993,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,273.2,108.2288,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,273.4,135.6421,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,273.6,152.2506,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,273.8,152.8037,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,274.0,153.4697,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,274.2,157.9448,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,274.4,157.4052,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,274.6,158.568,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,274.8,174.0434,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,275.0,187.8887,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,275.2,188.3293,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,275.4,194.4082,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,275.6,195.8672,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,275.8,197.7037,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,276.0,198.4207,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,276.2,198.377,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,276.4,195.2928,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,276.6,193.8467,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,276.8,194.8571,replicate
an5,AAV8-RK-GFP-polyA-stuffer,4,Group3,0.1,277.0,208.5107,replicate
